latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.32014,9.73726,306.28,0.43,0.62,2012-02-19,0154,SNPP,SNPP,n,2,274.24,0.98,N,0
32.29195,10.95426,306.14,0.48,0.65,2012-02-19,0154,SNPP,SNPP,n,2,272.65,0.62,N,2
31.70112,9.24182,298.73,0.4,0.6,2012-02-19,0154,SNPP,SNPP,n,2,274.37,1.08,N,2
31.40001,10.02359,296.77,0.45,0.63,2012-02-19,0154,SNPP,SNPP,n,2,274.37,0.68,N,2
31.40705,9.85654,301.55,0.44,0.62,2012-02-19,0154,SNPP,SNPP,n,2,275.57,0.73,N,2
31.48337,9.54127,299.17,0.42,0.61,2012-02-19,0154,SNPP,SNPP,n,2,274.27,0.67,N,2
34.71095,10.73644,301.98,0.45,0.47,2012-02-20,0134,SNPP,SNPP,n,2,279.86,0.79,N,0
31.39857,10.02468,303.86,0.48,0.48,2012-02-20,0135,SNPP,SNPP,n,2,277.96,1.29,N,2
31.56465,9.40574,308.52,0.44,0.46,2012-02-20,0135,SNPP,SNPP,n,2,277.21,1.6,N,2
31.70022,9.24457,312.75,0.43,0.46,2012-02-20,0135,SNPP,SNPP,n,2,277.53,1.92,N,2
31.4042,9.8527,328.87,0.47,0.48,2012-02-20,0135,SNPP,SNPP,n,2,278.2,3.08,N,2
32.29177,10.95278,303.24,0.52,0.5,2012-02-20,0135,SNPP,SNPP,n,2,274.78,1.63,N,2
31.40411,9.85641,310.7,0.47,0.48,2012-02-20,0135,SNPP,SNPP,n,2,277.61,1.67,N,2
31.40516,9.85152,314.83,0.47,0.48,2012-02-20,0135,SNPP,SNPP,n,2,277.72,2.3,N,2
31.31967,9.73851,315.14,0.47,0.48,2012-02-20,0135,SNPP,SNPP,n,2,276.82,1.11,N,0
31.31962,9.73663,314.21,0.47,0.48,2012-02-20,0135,SNPP,SNPP,n,2,276.77,1.84,N,0
33.87331,9.993,304.49,0.42,0.38,2012-02-22,0057,SNPP,SNPP,n,2,279.54,1.29,N,2
32.29002,10.94578,295.84,0.39,0.36,2012-02-22,0057,SNPP,SNPP,n,2,276.63,0.56,N,2
32.29274,10.95061,320.27,0.39,0.36,2012-02-22,0057,SNPP,SNPP,n,2,276.83,1.07,N,2
31.09636,9.39001,307.36,0.42,0.38,2012-02-22,0058,SNPP,SNPP,n,2,278.38,1.34,N,2
31.09291,9.38936,326.94,0.42,0.38,2012-02-22,0058,SNPP,SNPP,n,2,276.58,2.96,N,2
32.29055,10.95152,315.28,0.39,0.44,2012-02-23,0038,SNPP,SNPP,n,2,276.73,1.37,N,2
31.56125,9.40917,306.47,0.47,0.48,2012-02-23,0039,SNPP,SNPP,n,2,274.96,0.8,N,2
31.5649,9.40588,296.8,0.47,0.48,2012-02-23,0039,SNPP,SNPP,n,2,275.03,1.49,N,2
31.40618,9.85473,313.37,0.44,0.46,2012-02-23,0039,SNPP,SNPP,n,2,276.31,1.84,N,2
31.40415,9.85132,304.36,0.44,0.46,2012-02-23,0039,SNPP,SNPP,n,2,275.28,1.57,N,2
31.31375,9.92813,298.78,0.44,0.46,2012-02-23,0039,SNPP,SNPP,n,2,274.72,0.71,N,2
31.31971,9.73843,299.73,0.45,0.47,2012-02-23,0039,SNPP,SNPP,n,2,274.56,1.97,N,0
31.31859,9.73692,311.37,0.45,0.47,2012-02-23,0039,SNPP,SNPP,n,2,275.07,1.23,N,0
32.294,10.95097,311.09,0.37,0.58,2012-02-24,0019,SNPP,SNPP,n,2,277.48,1.54,N,2
31.32203,9.73449,301.53,0.42,0.61,2012-02-24,0020,SNPP,SNPP,n,2,275.23,0.77,N,0
31.40769,9.85524,301.88,0.42,0.61,2012-02-24,0020,SNPP,SNPP,n,2,276.88,0.8,N,2
31.70033,9.24301,309.68,0.46,0.63,2012-02-24,0020,SNPP,SNPP,n,2,277.59,1.23,N,2
31.70311,9.24542,301.24,0.46,0.63,2012-02-24,0020,SNPP,SNPP,n,2,277.39,0.71,N,2
31.5642,9.40878,306.7,0.45,0.63,2012-02-24,0020,SNPP,SNPP,n,2,277.11,0.96,N,2
31.48561,9.54123,297.12,0.44,0.62,2012-02-24,0020,SNPP,SNPP,n,2,275.45,0.49,N,2
31.09352,9.39339,303.23,0.44,0.62,2012-02-24,0020,SNPP,SNPP,n,2,277.51,1.23,N,0
31.09381,9.38866,301.55,0.44,0.63,2012-02-24,0020,SNPP,SNPP,n,2,277.17,1.62,N,2
31.40609,9.85798,309.75,0.54,0.68,2012-02-24,0200,SNPP,SNPP,n,2,275.95,2.15,N,2
31.56039,9.40723,295.79,0.5,0.66,2012-02-24,0200,SNPP,SNPP,n,2,276.09,0.75,N,2
32.29312,10.95435,305.53,0.59,0.7,2012-02-24,0200,SNPP,SNPP,n,2,276.25,1.15,N,2
31.09609,9.39186,315.4,0.52,0.67,2012-02-24,0200,SNPP,SNPP,n,2,276.85,2.28,N,2
33.90556,9.55936,336.01,0.36,0.58,2012-02-24,1138,SNPP,SNPP,n,2,294.6,1.93,D,0
31.40688,9.85242,304.74,0.79,0.78,2012-02-25,0001,SNPP,SNPP,n,2,277.51,1.54,N,2
31.40602,9.85655,298.5,0.79,0.78,2012-02-25,0001,SNPP,SNPP,n,2,277.47,1.62,N,2
31.4019,10.02206,296.94,0.77,0.77,2012-02-25,0001,SNPP,SNPP,n,2,276.75,0.79,N,2
34.93832,8.52815,300.71,0.4,0.37,2012-02-26,0122,SNPP,SNPP,n,2,278.97,1.15,N,2
34.60387,10.58822,296.64,0.47,0.4,2012-02-26,0122,SNPP,SNPP,n,2,280.78,0.95,N,2
31.32028,9.73533,302.54,0.49,0.4,2012-02-26,0123,SNPP,SNPP,n,2,274.05,0.88,N,0
31.7001,9.24267,327.26,0.46,0.39,2012-02-26,0123,SNPP,SNPP,n,2,279.52,2.43,N,2
31.69955,9.2407,323.77,0.46,0.39,2012-02-26,0123,SNPP,SNPP,n,2,279,1.61,N,2
31.56348,9.4079,312.62,0.47,0.39,2012-02-26,0123,SNPP,SNPP,n,2,278.76,1.82,N,2
31.56356,9.40515,297.5,0.47,0.39,2012-02-26,0123,SNPP,SNPP,n,2,278.71,0.77,N,2
31.56267,9.40998,300.05,0.47,0.4,2012-02-26,0123,SNPP,SNPP,n,2,278.35,0.77,N,2
31.39706,10.02475,297.89,0.5,0.41,2012-02-26,0123,SNPP,SNPP,n,2,276.51,0.44,N,2
33.87477,9.99349,297.68,0.39,0.36,2012-02-27,0103,SNPP,SNPP,n,2,281.48,0.51,N,2
33.87144,9.99278,295.54,0.39,0.36,2012-02-27,0103,SNPP,SNPP,n,2,280.79,0.51,N,2
34.93639,8.5292,298.97,0.43,0.38,2012-02-27,0103,SNPP,SNPP,n,2,278.81,0.81,N,2
32.28903,10.94257,298.76,0.38,0.36,2012-02-27,0104,SNPP,SNPP,n,2,279.01,0.52,N,2
31.69934,9.2406,306.33,0.39,0.36,2012-02-27,0104,SNPP,SNPP,n,2,278.12,1.05,N,2
31.69873,9.24471,312.32,0.39,0.36,2012-02-27,0104,SNPP,SNPP,n,2,278.19,1.05,N,2
31.56279,9.40795,319.31,0.39,0.36,2012-02-27,0104,SNPP,SNPP,n,2,278.26,1.33,N,2
31.31729,9.73692,320.57,0.39,0.36,2012-02-27,0104,SNPP,SNPP,n,2,277.16,1.69,N,0
31.31539,9.92776,298.5,0.38,0.36,2012-02-27,0104,SNPP,SNPP,n,2,277.55,0.55,N,2
31.40465,9.8537,318,0.39,0.36,2012-02-27,0104,SNPP,SNPP,n,2,279.58,1.2,N,2
31.48623,9.54081,295.04,0.39,0.36,2012-02-27,0104,SNPP,SNPP,n,2,275.44,0.68,N,2
32.29103,10.95142,324.88,0.38,0.36,2012-02-27,0104,SNPP,SNPP,n,2,279.43,2.24,N,2
31.31748,9.73516,337.79,0.39,0.36,2012-02-27,1221,SNPP,SNPP,n,2,299.18,2.17,D,0
31.56429,9.40868,337.95,0.39,0.36,2012-02-27,1222,SNPP,SNPP,n,2,298.61,1.36,D,2
31.5606,9.40804,298.23,0.38,0.43,2012-02-28,0045,SNPP,SNPP,n,2,276.59,0.55,N,2
31.48465,9.54298,303.14,0.56,0.43,2012-02-28,0045,SNPP,SNPP,n,2,276.41,1.17,N,2
31.40713,9.85323,303.29,0.54,0.42,2012-02-28,0045,SNPP,SNPP,n,2,277.62,1.06,N,2
32.28794,10.94264,304.85,0.49,0.4,2012-02-28,0045,SNPP,SNPP,n,2,278.48,1.47,N,2
31.70236,9.24482,300.17,0.39,0.44,2012-02-28,0045,SNPP,SNPP,n,2,278.07,0.62,N,2
31.6983,9.24419,298.14,0.39,0.44,2012-02-28,0045,SNPP,SNPP,n,2,277.15,0.24,N,2
31.56461,9.40869,312.46,0.38,0.43,2012-02-28,0045,SNPP,SNPP,n,2,276.89,0.55,N,2
31.40322,9.85259,302.08,0.54,0.42,2012-02-28,0045,SNPP,SNPP,n,2,276.11,1.06,N,2
31.31719,9.73774,318.47,0.55,0.43,2012-02-28,0045,SNPP,SNPP,n,2,276.63,1.28,N,0
32.28859,10.94436,300.69,0.49,0.4,2012-02-28,0045,SNPP,SNPP,n,2,277.46,1.2,N,2
31.48329,9.54235,298.77,0.56,0.43,2012-02-28,0045,SNPP,SNPP,n,2,276.09,0.67,N,2
31.50096,9.52422,338.71,0.55,0.43,2012-02-28,1203,SNPP,SNPP,n,2,298.69,6.01,D,0
31.50053,9.52036,339.05,0.55,0.43,2012-02-28,1203,SNPP,SNPP,n,2,299.47,6.92,D,0
31.319,9.734,336.96,0.55,0.42,2012-02-28,1203,SNPP,SNPP,n,2,296.82,1.29,D,0
36.11363,10.38901,329.33,0.44,0.38,2012-02-28,1204,SNPP,SNPP,n,2,292.41,2.01,D,0
34.60564,10.58704,295.61,0.33,0.55,2012-02-29,0025,SNPP,SNPP,n,2,277.36,0.28,N,2
33.8739,9.99259,296.57,0.35,0.57,2012-02-29,0025,SNPP,SNPP,n,2,279.46,0.58,N,2
31.40378,9.8508,316.95,0.34,0.56,2012-02-29,0026,SNPP,SNPP,n,2,276.14,1.29,N,2
31.31754,9.73701,307.64,0.34,0.56,2012-02-29,0026,SNPP,SNPP,n,2,275.29,0.88,N,0
31.29253,9.98543,295.78,0.33,0.55,2012-02-29,0026,SNPP,SNPP,n,2,275.79,0.57,N,2
31.31783,9.73336,296.3,0.34,0.56,2012-02-29,0026,SNPP,SNPP,n,2,275.47,1.06,N,0
31.4035,9.85444,309.78,0.34,0.56,2012-02-29,0026,SNPP,SNPP,n,2,275.89,1.29,N,2
31.48494,9.54032,306.49,0.35,0.57,2012-02-29,0026,SNPP,SNPP,n,2,275.34,0.75,N,2
31.56461,9.40603,305.83,0.36,0.57,2012-02-29,0026,SNPP,SNPP,n,2,276.15,1.12,N,2
32.28935,10.95076,297.33,0.59,0.53,2012-02-29,0026,SNPP,SNPP,n,2,275.2,1.32,N,2
32.29127,10.95124,303.98,0.59,0.53,2012-02-29,0026,SNPP,SNPP,n,2,275.29,1.32,N,2
32.28944,10.9529,296.56,0.72,0.75,2012-02-29,0206,SNPP,SNPP,n,2,273.87,1.05,N,2
31.40094,10.02356,305.37,0.67,0.74,2012-02-29,0206,SNPP,SNPP,n,2,273.31,1.13,N,2
31.70198,9.24535,299.37,0.6,0.71,2012-02-29,0206,SNPP,SNPP,n,2,275.45,0.56,N,2
31.32012,9.73681,313.51,0.65,0.73,2012-02-29,0206,SNPP,SNPP,n,2,274.17,2.01,N,0
31.39895,10.02422,301.67,0.67,0.74,2012-02-29,0206,SNPP,SNPP,n,2,273.94,0.75,N,2
31.56463,9.40838,301.3,0.62,0.71,2012-02-29,0206,SNPP,SNPP,n,2,274.5,0.84,N,2
32.2907,10.9536,296.2,0.56,0.69,2012-03-01,0007,SNPP,SNPP,n,2,274.01,1.27,N,2
31.56584,9.40949,295.55,0.68,0.74,2012-03-01,0007,SNPP,SNPP,n,2,273.67,0.63,N,2
31.29287,9.98549,297.67,0.63,0.72,2012-03-01,0007,SNPP,SNPP,n,2,274.26,0.9,N,2
31.31857,9.73856,302.38,0.65,0.73,2012-03-01,0007,SNPP,SNPP,n,2,274.07,1.37,N,0
31.31886,9.73146,298.35,0.65,0.73,2012-03-01,0007,SNPP,SNPP,n,2,274.04,1.37,N,0
31.40247,9.85089,314.06,0.64,0.72,2012-03-01,0007,SNPP,SNPP,n,2,274.35,2.21,N,2
31.40413,9.85396,336.89,0.64,0.72,2012-03-01,0007,SNPP,SNPP,n,2,275.62,6.13,N,2
33.87347,9.99269,305.89,0.32,0.55,2012-03-01,0147,SNPP,SNPP,n,2,281.32,0.97,N,2
32.29333,10.95189,296.19,0.39,0.6,2012-03-01,0147,SNPP,SNPP,n,2,273.95,0.99,N,2
34.60216,10.58817,296.81,0.33,0.55,2012-03-01,0147,SNPP,SNPP,n,2,278.62,0.63,N,2
31.69832,9.24363,303.09,0.33,0.55,2012-03-01,0148,SNPP,SNPP,n,2,274.81,0.34,N,2
31.56271,9.40601,299.01,0.34,0.56,2012-03-01,0148,SNPP,SNPP,n,2,274.31,1.23,N,2
31.56189,9.40939,303.74,0.34,0.56,2012-03-01,0148,SNPP,SNPP,n,2,274.34,0.84,N,2
31.56083,9.40634,304.4,0.34,0.56,2012-03-01,0148,SNPP,SNPP,n,2,274.86,0.93,N,2
31.40398,9.8537,329.86,0.36,0.57,2012-03-01,0148,SNPP,SNPP,n,2,276.95,2.22,N,2
31.31684,9.73442,297.49,0.35,0.57,2012-03-01,0148,SNPP,SNPP,n,2,272.85,0.98,N,0
31.31594,9.7381,302.55,0.36,0.57,2012-03-01,0148,SNPP,SNPP,n,2,272.85,0.8,N,0
31.40309,9.85683,335.2,0.6,0.71,2012-03-01,1125,SNPP,SNPP,n,2,294.38,6.38,D,2
31.40255,9.85476,342.28,0.6,0.71,2012-03-01,1125,SNPP,SNPP,n,2,294.95,5.99,D,2
31.56124,9.40713,339.72,0.35,0.57,2012-03-01,1306,SNPP,SNPP,n,2,297.62,1.64,D,2
31.69765,9.24208,339.26,0.35,0.56,2012-03-01,1306,SNPP,SNPP,n,2,295.97,1.59,D,2
31.56294,9.40613,337.9,0.35,0.57,2012-03-01,1306,SNPP,SNPP,n,2,298.06,1.81,D,2
31.31741,9.73777,337.37,0.37,0.58,2012-03-01,1306,SNPP,SNPP,n,2,297.36,2.19,D,0
33.87384,9.99073,298.27,0.54,0.42,2012-03-02,0128,SNPP,SNPP,n,2,282.73,0.8,N,2
33.87224,9.99435,298.75,0.54,0.42,2012-03-02,0128,SNPP,SNPP,n,2,283.05,1.54,N,2
31.40561,9.85279,337.2,0.39,0.44,2012-03-02,0129,SNPP,SNPP,n,2,279.99,3.91,N,2
31.28987,9.9864,301.09,0.4,0.44,2012-03-02,0129,SNPP,SNPP,n,2,276.77,0.74,N,2
31.5617,9.40688,310.53,0.55,0.43,2012-03-02,0129,SNPP,SNPP,n,2,277.61,1.72,N,2
31.31989,9.73732,309.62,0.39,0.44,2012-03-02,0129,SNPP,SNPP,n,2,275.96,1.13,N,0
31.56099,9.40868,301.6,0.55,0.43,2012-03-02,0129,SNPP,SNPP,n,2,277.33,1.04,N,2
31.56487,9.40972,302.54,0.55,0.43,2012-03-02,0129,SNPP,SNPP,n,2,277.04,1.04,N,2
31.31663,9.73723,336,0.39,0.44,2012-03-02,1247,SNPP,SNPP,n,2,299.32,1.14,D,0
31.40328,9.85347,345.4,0.4,0.44,2012-03-02,1247,SNPP,SNPP,n,2,301.38,3.99,D,2
36.63542,10.64449,334.46,0.38,0.36,2012-03-03,0109,SNPP,SNPP,n,2,280.11,2.85,N,0
34.60462,10.58556,299.9,0.39,0.36,2012-03-03,0109,SNPP,SNPP,n,2,281.05,0.7,N,2
33.87281,9.9912,300.99,0.39,0.36,2012-03-03,0109,SNPP,SNPP,n,2,282.83,1.07,N,2
36.63871,10.6453,325.54,0.38,0.36,2012-03-03,0109,SNPP,SNPP,n,2,281.82,2.85,N,0
34.93844,8.52934,305.76,0.39,0.36,2012-03-03,0109,SNPP,SNPP,n,2,279.16,1.08,N,2
32.28987,10.95316,313.09,0.41,0.37,2012-03-03,0110,SNPP,SNPP,n,2,278.58,0.46,N,2
31.31904,9.73629,320.17,0.39,0.36,2012-03-03,0110,SNPP,SNPP,n,2,277.14,1.41,N,0
31.29101,9.98869,303.27,0.39,0.36,2012-03-03,0110,SNPP,SNPP,n,2,277.89,0.39,N,2
31.31523,9.92612,299.76,0.39,0.36,2012-03-03,0110,SNPP,SNPP,n,2,277.47,0.57,N,2
31.40509,9.85136,301.81,0.39,0.36,2012-03-03,0110,SNPP,SNPP,n,2,278.28,1.3,N,2
31.40441,9.85544,325.53,0.39,0.36,2012-03-03,0110,SNPP,SNPP,n,2,279.44,1.3,N,2
31.56244,9.40908,320.95,0.39,0.36,2012-03-03,0110,SNPP,SNPP,n,2,278.83,2.14,N,2
31.70131,9.2414,306.17,0.39,0.36,2012-03-03,0110,SNPP,SNPP,n,2,278.88,0.7,N,2
32.29324,10.95397,299.94,0.41,0.37,2012-03-03,0110,SNPP,SNPP,n,2,278.34,0.46,N,2
31.70042,9.24295,335.59,0.39,0.36,2012-03-03,1228,SNPP,SNPP,n,2,301.57,1.01,D,2
31.31834,9.73499,338.71,0.39,0.36,2012-03-03,1228,SNPP,SNPP,n,2,303.75,2.24,D,0
31.40378,9.85333,341.88,0.39,0.36,2012-03-03,1228,SNPP,SNPP,n,2,304.91,2.14,D,2
31.56261,9.4076,340.59,0.39,0.36,2012-03-03,1228,SNPP,SNPP,n,2,305.2,2.8,D,2
32.28987,10.95366,335.07,0.42,0.38,2012-03-03,1228,SNPP,SNPP,n,2,301.37,1.19,D,2
34.38491,8.61307,336.91,0.39,0.36,2012-03-03,1229,SNPP,SNPP,n,2,302.22,3.47,D,0
36.63497,10.64844,329.68,0.45,0.39,2012-03-03,1229,SNPP,SNPP,n,2,292.87,2.21,D,0
36.63741,10.64584,311.1,0.48,0.4,2012-03-04,0050,SNPP,SNPP,n,2,281.43,1.04,N,0
31.29096,9.98603,296.64,0.45,0.39,2012-03-04,0051,SNPP,SNPP,n,2,277.78,0.7,N,2
31.31979,9.73442,322.77,0.46,0.39,2012-03-04,0051,SNPP,SNPP,n,2,276.56,1.5,N,0
31.48476,9.53898,297.14,0.47,0.4,2012-03-04,0051,SNPP,SNPP,n,2,275.51,0.75,N,2
31.56105,9.40767,296.17,0.48,0.4,2012-03-04,0051,SNPP,SNPP,n,2,277.07,0.68,N,2
33.89366,10.09698,312.45,0.48,0.4,2012-03-04,0051,SNPP,SNPP,n,2,276.62,1.45,N,0
31.48522,9.54234,299.04,0.47,0.4,2012-03-04,0051,SNPP,SNPP,n,2,275.61,0.66,N,2
31.40423,9.8554,312.86,0.46,0.39,2012-03-04,0051,SNPP,SNPP,n,2,279.61,1.83,N,2
32.28815,10.94168,298.39,0.43,0.38,2012-03-04,0051,SNPP,SNPP,n,2,278.3,0.62,N,2
32.29164,10.94234,296.31,0.43,0.38,2012-03-04,0051,SNPP,SNPP,n,2,278.22,0.46,N,2
32.29043,10.95142,322.64,0.43,0.38,2012-03-04,0051,SNPP,SNPP,n,2,279.35,1.9,N,2
33.87442,9.99206,302.75,0.48,0.4,2012-03-04,0051,SNPP,SNPP,n,2,282.03,1.4,N,2
31.56474,9.40832,303.93,0.48,0.4,2012-03-04,0051,SNPP,SNPP,n,2,277.57,0.96,N,2
32.02312,9.54068,300.89,0.48,0.4,2012-03-04,0051,SNPP,SNPP,n,2,278.64,0.4,N,0
31.31734,9.73585,338.39,0.46,0.39,2012-03-04,1209,SNPP,SNPP,n,2,303.58,2.13,D,0
31.56294,9.40773,340.32,0.47,0.4,2012-03-04,1209,SNPP,SNPP,n,2,305.5,2.81,D,2
32.29243,10.95239,339.33,0.41,0.37,2012-03-04,1209,SNPP,SNPP,n,2,302.09,1.83,D,2
36.1129,9.71205,330.84,0.41,0.37,2012-03-04,1210,SNPP,SNPP,n,2,294.11,2.82,D,0
32.28899,10.94489,299.77,0.48,0.48,2012-03-05,0032,SNPP,SNPP,n,2,277.98,0.71,N,2
31.32012,9.73419,314.95,0.55,0.51,2012-03-05,0032,SNPP,SNPP,n,2,276.06,1.31,N,0
31.40598,9.85182,337.71,0.54,0.51,2012-03-05,0032,SNPP,SNPP,n,2,279.27,5.15,N,2
31.5651,9.40718,300.75,0.58,0.52,2012-03-05,0032,SNPP,SNPP,n,2,277.72,1.39,N,2
31.57843,9.30783,313.27,0.59,0.52,2012-03-05,0032,SNPP,SNPP,n,2,278.86,1.5,N,0
32.29296,10.95065,304.64,0.48,0.48,2012-03-05,0032,SNPP,SNPP,n,2,278.86,0.71,N,2
31.57788,9.30723,310.85,0.74,0.76,2012-03-05,0213,SNPP,SNPP,n,2,277.07,1.9,N,0
31.32124,9.74018,296.49,0.8,0.78,2012-03-05,0213,SNPP,SNPP,n,2,274.02,1.69,N,0
31.56239,9.41005,336.5,0.55,0.51,2012-03-05,1150,SNPP,SNPP,n,2,298.2,2.19,D,2
31.56318,9.40893,338.73,0.55,0.51,2012-03-05,1150,SNPP,SNPP,n,2,297.6,1.91,D,2
32.29108,10.95303,339.61,0.44,0.46,2012-03-05,1150,SNPP,SNPP,n,2,298.08,1.93,D,2
31.40605,9.85216,330.81,0.52,0.66,2012-03-06,0013,SNPP,SNPP,n,2,277.72,3.07,N,2
31.56422,9.40773,307.07,0.55,0.68,2012-03-06,0013,SNPP,SNPP,n,2,277.04,1.02,N,2
31.32021,9.73581,318.85,0.52,0.67,2012-03-06,0013,SNPP,SNPP,n,2,276.2,1.99,N,0
31.32068,9.73717,311.84,0.44,0.62,2012-03-06,0154,SNPP,SNPP,n,2,275.46,0.84,N,0
31.40704,9.85268,317.6,0.44,0.62,2012-03-06,0154,SNPP,SNPP,n,2,277.1,3.09,N,2
31.29192,9.9876,295.69,0.45,0.63,2012-03-06,0154,SNPP,SNPP,n,2,276.05,0.58,N,2
31.56264,9.40781,313.41,0.41,0.61,2012-03-06,0154,SNPP,SNPP,n,2,277.46,0.9,N,2
31.56094,9.40724,308.2,0.41,0.61,2012-03-06,0154,SNPP,SNPP,n,2,277.39,0.81,N,2
32.29028,10.95404,296.94,0.48,0.65,2012-03-06,0154,SNPP,SNPP,n,2,277.48,0.6,N,2
31.40586,9.85722,334.36,0.44,0.62,2012-03-06,0154,SNPP,SNPP,n,2,277.64,3.09,N,2
31.40538,9.85059,341.05,0.49,0.65,2012-03-06,1131,SNPP,SNPP,n,2,296.36,2.55,D,2
31.40465,9.85473,337.8,0.49,0.65,2012-03-06,1131,SNPP,SNPP,n,2,296.26,3.15,D,2
31.56307,9.40671,336.9,0.44,0.62,2012-03-06,1312,SNPP,SNPP,n,2,298.51,1.67,D,2
31.32019,9.73599,337.67,0.46,0.63,2012-03-06,1312,SNPP,SNPP,n,2,298.03,2.26,D,0
31.40475,9.85435,345.84,0.47,0.64,2012-03-06,1312,SNPP,SNPP,n,2,297.41,3.73,D,2
31.40701,9.85273,345.65,0.47,0.64,2012-03-06,1312,SNPP,SNPP,n,2,297.48,3.45,D,2
31.3164,9.73442,338.69,0.46,0.63,2012-03-06,1312,SNPP,SNPP,n,2,298.16,2.55,D,0
34.93842,8.52956,306.5,0.38,0.36,2012-03-08,0115,SNPP,SNPP,n,2,275.4,1.31,N,2
34.60195,10.58424,322.2,0.42,0.38,2012-03-08,0115,SNPP,SNPP,n,2,266.43,1.75,N,2
33.87293,9.99134,298.3,0.41,0.37,2012-03-08,0116,SNPP,SNPP,n,2,273.39,1,N,2
31.40532,9.85597,314.35,0.43,0.38,2012-03-08,0116,SNPP,SNPP,n,2,272.42,1.08,N,2
31.40611,9.85153,297.29,0.43,0.38,2012-03-08,0116,SNPP,SNPP,n,2,272.38,1.08,N,2
31.69942,9.2431,303.98,0.41,0.37,2012-03-08,0116,SNPP,SNPP,n,2,274.59,1.25,N,2
31.31792,9.73556,318.08,0.42,0.38,2012-03-08,0116,SNPP,SNPP,n,2,274.39,2,N,0
31.2907,9.98912,299.28,0.43,0.38,2012-03-08,0116,SNPP,SNPP,n,2,276.44,0.79,N,2
36.7785,10.22366,296.78,0.44,0.38,2012-03-09,0056,SNPP,SNPP,n,2,277.99,0.64,N,0
34.60235,10.58533,327.21,0.41,0.37,2012-03-09,0057,SNPP,SNPP,n,2,275.75,2.51,N,2
31.31755,9.73714,323.89,0.41,0.37,2012-03-09,0058,SNPP,SNPP,n,2,273.91,1.7,N,0
31.48409,9.53964,304.96,0.42,0.37,2012-03-09,0058,SNPP,SNPP,n,2,274.8,0.65,N,2
31.40566,9.8533,309.3,0.41,0.37,2012-03-09,0058,SNPP,SNPP,n,2,270.6,0.91,N,2
31.40589,9.85538,308.08,0.41,0.37,2012-03-09,0058,SNPP,SNPP,n,2,269.36,1.16,N,2
34.60428,10.58402,311.24,0.55,0.51,2012-03-12,0140,SNPP,SNPP,n,2,278.39,2.89,N,2
35.77446,9.89123,295.76,0.43,0.38,2012-03-13,0121,SNPP,SNPP,n,2,279.83,0.59,N,2
37.13636,9.81957,297.23,0.42,0.38,2012-03-13,0121,SNPP,SNPP,n,2,282.37,0.26,N,0
32.28864,10.94341,304.72,0.54,0.42,2012-03-13,0122,SNPP,SNPP,n,2,278.37,1.3,N,2
32.29132,10.95008,319.16,0.54,0.42,2012-03-13,0122,SNPP,SNPP,n,2,278.71,1.3,N,2
33.87215,9.99379,302.1,0.46,0.39,2012-03-13,0122,SNPP,SNPP,n,2,281.33,0.79,N,2
34.60175,10.58377,322.88,0.48,0.4,2012-03-13,0122,SNPP,SNPP,n,2,279.68,2.68,N,2
31.56454,9.40651,310,0.47,0.4,2012-03-13,0123,SNPP,SNPP,n,2,277.57,1.14,N,2
31.31715,9.7351,300.73,0.49,0.4,2012-03-13,0123,SNPP,SNPP,n,2,276.69,0.91,N,0
31.40322,9.85503,325.92,0.49,0.4,2012-03-13,0123,SNPP,SNPP,n,2,278.45,1.95,N,2
31.4069,9.85598,297.11,0.49,0.4,2012-03-13,0123,SNPP,SNPP,n,2,277.89,0.45,N,2
31.70012,9.2435,297.68,0.46,0.39,2012-03-13,0123,SNPP,SNPP,n,2,277.6,0.82,N,2
31.56375,9.40946,321.9,0.47,0.4,2012-03-13,0123,SNPP,SNPP,n,2,277.8,2.24,N,2
31.40385,9.8558,337.24,0.5,0.41,2012-03-13,1240,SNPP,SNPP,n,2,297.27,2.29,D,2
33.87452,9.99115,303.08,0.39,0.36,2012-03-14,0103,SNPP,SNPP,n,2,283.22,0.91,N,2
34.60237,10.58454,320.37,0.39,0.36,2012-03-14,0103,SNPP,SNPP,n,2,281.6,1.92,N,2
34.93657,8.53119,304.13,0.42,0.38,2012-03-14,0103,SNPP,SNPP,n,2,278.23,0.58,N,2
34.81746,10.27611,327.37,0.39,0.36,2012-03-14,0103,SNPP,SNPP,n,2,280.32,3.56,N,0
31.56193,9.40858,326.49,0.39,0.36,2012-03-14,0104,SNPP,SNPP,n,2,279.33,1.41,N,2
31.40693,9.85447,316.85,0.38,0.36,2012-03-14,0104,SNPP,SNPP,n,2,278.93,1.1,N,2
31.39802,10.02297,327.34,0.38,0.36,2012-03-14,0104,SNPP,SNPP,n,2,278.69,2.89,N,2
31.40132,10.02367,311.96,0.38,0.36,2012-03-14,0104,SNPP,SNPP,n,2,278.24,0.76,N,2
32.2927,10.95111,314.3,0.39,0.36,2012-03-14,0104,SNPP,SNPP,n,2,279.03,1.12,N,2
32.29101,10.94367,301.44,0.39,0.36,2012-03-14,0104,SNPP,SNPP,n,2,278.76,0.91,N,2
32.28971,10.9518,303.05,0.39,0.36,2012-03-14,0104,SNPP,SNPP,n,2,278.47,0.65,N,2
